"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.45999999999999996,0.54,0.8248028941902626,0.6973060449582731,0.060437057800000006,3.4211840055746783
120,0.54,0.45999999999999996,0.8176211663079169,0.7490353132418872,0.0673938734,2.0820662813657016
140,0.58,0.42000000000000004,0.924306211927863,0.9267830350676352,0.0677386826,1.889822365046136
160,0.86,0.13999999999999999,0.9549867209911861,0.9489814333870152,0.0647737408,1.477853172679884
180,0.6599999999999999,0.33999999999999997,0.8742225352868751,0.9020812017325046,0.07021726739999999,1.6133333333333333
200,0.6599999999999999,0.34,0.8897436278195414,0.8991956286207191,0.0790897002,1.4230249470757705
220,0.7200000000000001,0.28,0.9705183020284732,0.9689725031500384,0.06745514420000001,1.5557985380212602
240,0.6,0.4,0.967265639612152,0.9665816645980542,0.06838669160000001,1.5703927321957822
260,0.74,0.26,0.9742330477048462,0.9672947091781131,0.072319651,1.4144855003743342
280,0.72,0.27999999999999997,0.9868223326644021,0.9860425266013347,0.077636979,1.6677101495335283
300,0.9200000000000002,0.08,0.9752715877285205,0.9735830466319694,0.0739733556,1.120583181502679
320,0.82,0.18,0.9710842911344819,0.969343892950435,0.0861478114,1.32
340,0.7200000000000001,0.28,0.990755759528686,0.9904983009929967,0.0896405752,1.5134223002267178
360,0.78,0.22000000000000003,0.9913315832836114,0.9912239574835866,0.11075171660000001,1.4896382856996602
380,0.8800000000000001,0.12,0.9961940240319379,0.9953493955206607,0.0840622186,1.18837350144951
400,0.78,0.22000000000000003,0.9841261239346466,0.9852429496713928,0.0903247052,1.3013915629048776
420,0.76,0.24,0.9725458514264448,0.9752501428197429,0.08550004559999999,1.121639955813001
440,1.0,0.0,0.99996873909563,0.9999671618951051,0.10878031739999998,1.6885496735364343
460,0.8200000000000001,0.18000000000000002,0.9962443798537205,0.996598893181153,0.0925141564,1.2093836015310337
480,0.8400000000000001,0.15999999999999998,0.9524958789134498,0.9545364580588658,0.09457396200000001,0.9348885851622464
500,0.8,0.2,0.9973538493634193,0.9973040023657479,0.08468704819999999,1.296
