"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,0.95,0.05,0.9545660306091461,0.9353380107738314,150.1512336685,1.1131217363792696
1000,0.75,0.25,0.7127188798259705,0.4793170326955257,38.8891727665,0.8586501033599192
1500,1.0,0.0,0.9992299422483252,0.9991769647201005,0.07509170600000001,0.5550255249385683
2000,0.95,0.05,0.9509369019200016,0.938299834350931,150.7159980335,0.6071573107523287
2500,0.95,0.05,0.9478839188673123,0.9406528251774815,150.4957641475,2.0590949468152258
3000,0.95,0.05,0.9450990109285875,0.9343072600347657,269.5488427665,0.6816450689325053
3500,1.0,0.0,0.9997747953173144,0.9997647672128405,0.39020752400000003,0.45896778598440713
4000,0.9,0.1,0.9002549229203862,0.8882407834623253,300.72608250300004,0.5724334022399462
4500,0.35,0.6499999999999999,0.2944220118122103,-0.9290359254508131,13.238629787,1.264911064067352
5000,0.8,0.2,0.7574420519413043,0.724691643466993,301.28925434350003,3.088
5500,0.4,0.6,0.3036988602848744,-2.543259360720139,246.71608719649998,2.135756199910127
6000,0.55,0.45,0.4487971549290692,-1.2629841392536383,104.674535872,0.7887204828074392
6500,0.8500000000000001,0.15000000000000002,0.8482686853356514,0.80762346760197,303.23630335949997,4.041483352966791
7000,1.0,0.0,0.9999052245663695,0.9999030698505947,20.951710806,0.33806170189140666
7500,0.95,0.05,0.9471481619539973,0.9351727820840916,150.945559147,0.47030203061437015
8000,0.35,0.65,0.3370437567041032,-11.905344545359368,210.012418008,1.8973665961010275
8500,0.9,0.1,0.880222503687232,0.7991157478063792,152.13964839,0.5890291114347805
9000,1.0,0.0,0.9998680310501056,0.9998648919766517,1.122699692,0.22658822171997872
9500,0.95,0.05,0.9457158183345026,0.9394427367350522,150.8347196965,0.2321524000352037
10000,0.8500000000000001,0.15000000000000002,0.8518863847256242,0.8221305851108593,307.1235871225,3.552504468681215
