"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9999996429528487,0.9999996281752015,0.13197255940000002,51.199999999999996
1000,1.0,0.0,0.9999998117093686,0.9999998074040862,0.20587192559999998,36.203867196751226
1500,1.0,0.0,0.9999998779048817,0.9999998762174277,0.2821855374,29.56033378250884
2000,1.0,0.0,0.9999999069582298,0.9999999057554438,0.3981153246,25.599999999999998
2500,1.0,0.0,0.9999999278530354,0.9999999272590945,0.48797797040000007,22.897336089597847
3000,0.9400000000000001,0.06,0.9224172219228117,0.773586483106339,0.56781899,0.3249656392092349
3500,0.8,0.2,0.7558377812449641,0.5266238516583217,0.6498221274,12.430495588327464
4000,1.0,0.0,0.9999999612640675,0.9999999610947677,0.7134813916,18.101933598375613
4500,0.9800000000000001,0.02,0.9776672831090693,0.9687794662023688,0.7908964614,3.4293333333333336
5000,1.0,0.0,0.999999965169696,0.9999999650515496,0.8666497516,16.190861620062098
5500,1.0,0.0,0.9999999707632681,0.9999999705732732,0.9334772393999999,15.437380842381495
6000,1.0,0.0,0.9999999709877739,0.9999999708528549,1.0276018148000001,14.78016689125442
6500,1.0,0.0,0.9999999736424974,0.9999999735562446,1.070656527,14.200325023365867
7000,1.0,0.0,0.9999999767210962,0.9999999766644561,1.2558957262,13.683775585916127
7500,1.0,0.0,0.9999999789447088,0.9999999788751781,1.3404369828,13.219783155054646
8000,1.0,0.0,0.9999999822705206,0.9999999822204371,1.4174066358000001,12.799999999999999
8500,0.8,0.2,0.7589033168101004,0.545560887872282,1.554863336,8.570238846283862
9000,1.0,0.0,0.9999999820994937,0.9999999820716514,1.6408659086,12.067955732250411
9500,1.0,0.0,0.9999999830513152,0.9999999830169157,1.693903792,11.746085574172763
10000,1.0,0.0,0.9999999829843403,0.9999999829526839,1.8001202073999998,11.448668044798923
