"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.24,0.76,0.4836029742815386,-0.21135667645271083,0.3157402404,15.914095795866007
120,0.5,0.5,0.8648447860170438,0.6488030964267992,0.32179480800000004,29.753135409006337
140,0.4,0.6,0.9169386061453159,0.8513877323858464,0.3309064494,44.905959038226285
160,0.44000000000000006,0.56,0.8345866761866292,0.701317078781957,0.340710792,39.11891490219277
180,0.48,0.52,0.8253383655177545,0.6570890981995692,0.33808402660000003,38.529999999999994
200,0.5599999999999999,0.44000000000000006,0.7606488558744517,0.6846241989699646,0.3435431222,25.497444773937644
220,0.58,0.42000000000000004,0.8610566039534195,0.8088389747980924,0.36356618620000003,27.324465602359833
240,0.5,0.5,0.6659235589655397,0.5911050892065962,0.36740900080000005,15.224726598530435
260,0.6199999999999999,0.38,0.8423139814528705,0.7960770003591706,0.3658536776,18.859806671657793
280,0.8,0.2,0.8873216419329066,0.8525955780550515,0.387356639,31.844176973865366
300,0.74,0.26,0.8987680413027516,0.884636840945148,0.3920018594,22.52010716374739
320,0.8400000000000001,0.16,0.9063863431837843,0.880739422165376,0.412951552,23.9875
340,0.72,0.28,0.7686787645691561,0.7391834101479338,0.4145066582,23.17791700659716
360,0.7,0.3,0.9201890863665598,0.9029560569546208,0.46100374339999994,25.77639919685361
380,0.7200000000000001,0.28,0.9473084056012715,0.9367837828063607,0.5046146967999999,20.500589978673396
400,0.7,0.3,0.9221983442917393,0.9115950962518274,0.49927099560000004,26.774677962582484
420,0.82,0.18,0.9389753030876241,0.9254139964570518,0.4872707686,27.203042196818807
440,0.8,0.2,0.9393834358570994,0.9305522087233943,0.49271623340000004,24.91037169898952
460,0.8400000000000001,0.15999999999999998,0.93874881940834,0.9291196278912878,0.5338940196,24.033371364218436
480,0.8800000000000001,0.12000000000000002,0.9252441138574629,0.9164332287925102,0.5257502968,22.171964655092403
500,0.8,0.2,0.945393066637118,0.9367290093973464,0.5400596268,22.624000000000002
