"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.48,0.52,0.5752610500769855,-2.0640346195356205,0.0864937008,48.54056365556543
120,0.6399999999999999,0.36000000000000004,0.5162960693540625,-2.118295204748761,0.0735463776,37.89360632085577
140,0.6,0.4,0.4571025006446875,-3.2058503116503894,0.07873409279999999,30.588664800636757
160,0.64,0.36,0.4468879001744178,-4.219100735809685,0.08882799379999999,26.55185963355485
180,0.9800000000000001,0.02,0.9463961848997318,0.9152636672610639,0.0915936708,65.73333333333333
200,1.0,0.0,0.9643002759231557,0.9587419102100938,0.098223015,58.61597870888109
220,1.0,0.0,0.9614650922576514,0.9527793926043696,0.1002277774,59.9163343944932
240,0.7,0.3,0.5175945108683759,-1.4438396222147074,0.0918853312,15.348856906406203
260,0.76,0.24,0.5614971823801321,-0.6833645387806611,0.10775219,39.28109439568961
280,1.0,0.0,0.9622753882016907,0.9544498542594884,0.10048751060000001,57.09769172217034
300,1.0,0.0,0.9633682491295851,0.9587104354137781,0.11706552739999998,55.31653013943178
320,0.6399999999999999,0.36,0.45314849578876004,-1.920362483664266,0.10734992160000001,7.6625
340,0.8200000000000001,0.18000000000000002,0.7350955296101579,0.41596086662527487,0.116485649,14.120424089615309
360,1.0,0.0,0.9630337069373052,0.9594501486602425,0.12419942960000001,50.59113317129353
380,1.0,0.0,0.9634935069210817,0.9591812902487831,0.12684604,48.91143446120377
400,0.96,0.04,0.8884776982880579,0.8486471599069046,0.120799676,27.472331171562423
420,0.9400000000000001,0.06000000000000001,0.8665173243797453,0.7647635947058581,0.14515909759999998,30.722896766325363
440,1.0,0.0,0.9633267843020781,0.9588433889551409,0.1322519928,45.59084118548374
460,1.0,0.0,0.9268841658005392,0.916955837512208,0.1339206054,50.28533609400414
480,0.7,0.3,0.4897394095707746,-1.0183149619762435,0.1284926732,15.255217993908403
500,1.0,0.0,0.9629810184324471,0.9595402407553788,0.1393556854,49.44
