"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9999999959016352,0.999999995435222,0.020587035,64.76344648024839
1000,1.0,0.0,0.9999999981054273,0.9999999980711509,0.022895594,45.79467217919569
1500,1.0,0.0,0.9999999985045132,0.999999998487439,0.0331917555,37.391193259019346
2000,1.0,0.0,0.9999999989965318,0.9999999989807977,0.053362151999999996,32.381723240124195
2500,1.0,0.0,0.9999999992379077,0.9999999992219526,0.0545748705,28.96309375740099
3000,1.0,0.0,0.9999999992539188,0.9999999992425921,0.063728513,26.439566310109292
3500,1.0,0.0,0.9999999994352247,0.9999999994262854,0.085801588,24.47828191916838
4000,1.0,0.0,0.9999999995544832,0.9999999995516526,0.048169399,22.897336089597847
4500,1.0,0.0,0.9999999995685016,0.9999999995648778,0.093751447,21.58781549341614
5000,1.0,0.0,0.9999999996248344,0.9999999996216694,0.10999468700000001,20.479999999999997
5500,1.0,0.0,0.999999999669229,0.9999999996655944,0.07551691399999999,19.526913827749727
6000,1.0,0.0,0.9999999996755692,0.9999999996720602,0.088340985,18.695596629509673
6500,1.0,0.0,0.99999999969917,0.9999999996959793,0.1284290605,17.962148235407962
7000,1.0,0.0,0.9999999997143145,0.9999999997119539,0.08463992349999999,17.30875913684002
7500,1.0,0.0,0.9999999997527578,0.9999999997520148,0.0940417265,16.721849977399824
8000,1.0,0.0,0.9999999997567597,0.9999999997561052,0.10032010999999999,16.190861620062098
8500,1.0,0.0,0.9999999997760324,0.9999999997751713,0.11943806200000001,15.707442971594151
9000,1.0,0.0,0.9999999997913948,0.9999999997909067,0.1165545965,15.264890726398566
9500,1.0,0.0,0.9999999997988797,0.9999999997983422,0.119293651,14.857753602253037
10000,1.0,0.0,0.9999999998105785,0.9999999998097755,0.1350165035,14.481546878700495
