"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9999993862514736,0.9999993599209535,0.07460644,64.76344648024839
1000,1.0,0.0,0.9999997318269248,0.999999729934937,0.074582711,45.79467217919569
1500,1.0,0.0,0.9999998511658912,0.9999998489667186,0.08588228649999999,37.391193259019346
2000,1.0,0.0,0.9999998643611285,0.9999998616575911,0.38614102100000003,32.381723240124195
2500,1.0,0.0,0.9999998872289253,0.9999998863136901,0.39446743149999997,28.96309375740099
3000,1.0,0.0,0.9999999108926192,0.9999999097978982,0.678936786,26.439566310109292
3500,1.0,0.0,0.9999999323069788,0.9999999320588369,0.5363215265000001,24.47828191916838
4000,1.0,0.0,0.9999999249096825,0.9999999241234099,0.767061151,22.897336089597847
4500,1.0,0.0,0.9999999398569095,0.9999999393847869,0.6557220715000001,21.58781549341614
5000,1.0,0.0,0.999999944854332,0.9999999443484563,0.8348785235,20.479999999999997
5500,1.0,0.0,0.9999999522610585,0.9999999520084488,0.932191075,19.526913827749727
6000,1.0,0.0,0.999999957077709,0.9999999569357936,0.7831300625,18.695596629509673
6500,1.0,0.0,0.9999999592637789,0.999999959065297,1.0594960415,17.962148235407962
7000,1.0,0.0,0.9999999641073878,0.9999999638449446,0.9230598560000001,17.30875913684002
7500,1.0,0.0,0.999999964889012,0.9999999647899036,0.9179471255,16.721849977399824
8000,1.0,0.0,0.9999999778066871,0.9999999776410371,1.050752549,16.190861620062098
8500,1.0,0.0,0.9999999684968957,0.9999999684226184,0.8871035574999999,15.707442971594151
9000,1.0,0.0,0.9999999687969852,0.9999999686970672,1.3343519705,15.264890726398566
9500,1.0,0.0,0.9999999732817966,0.9999999732270153,1.0222665015,14.857753602253037
10000,1.0,0.0,0.9999999729143485,0.9999999728123508,1.201775913,14.481546878700495
