"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.6,0.4,0.8563039952599478,0.5443669289842615,0.33571616779999996,25.381607612600114
120,0.5599999999999999,0.44000000000000006,0.7351517441139708,-0.7086515341607964,0.3405364141999999,19.61224787388398
140,0.9400000000000001,0.06000000000000001,0.948872649305185,0.8971927335726253,0.3548149758,24.27287845665257
160,0.9399999999999998,0.06000000000000001,0.9492778108362179,0.8967026713690449,0.3785258266,32.05315039118619
180,1.0,0.0,0.9976657727535722,0.9968492605340401,0.36923017319999996,53.34333333333333
200,1.0,0.0,0.9976629508441714,0.9973103092209203,0.3788932302,52.33885755344686
220,1.0,0.0,0.9976395740945974,0.9974107107198446,0.4301776636,35.441150998393226
240,1.0,0.0,0.9975858014347985,0.9972208410874492,0.4307374076,42.67773189849714
260,1.0,0.0,0.9977061228454435,0.9974356580874384,0.41306628100000004,43.87123851945338
280,1.0,0.0,0.9976202379337822,0.9973306712333635,0.4238202748,40.719922817776975
300,1.0,0.0,0.997631638184882,0.9973066093009212,0.4341228906,40.82124446902617
320,1.0,0.0,0.9975817637350379,0.997291556110183,0.4569596742,37.870000000000005
340,1.0,0.0,0.9975551775181923,0.9974311804309606,0.4731942364,35.138561355263924
360,1.0,0.0,0.9975402003205807,0.9972838326514794,0.48074312520000007,33.116167585569976
380,1.0,0.0,0.9975798704028532,0.9974115823949304,0.49218726860000006,38.58772643702848
400,1.0,0.0,0.9976467336816558,0.99743950501341,0.45487320740000003,39.2698258208513
420,1.0,0.0,0.9975453173494602,0.9973133054007495,0.4693919978,37.28034436791694
440,1.0,0.0,0.9975487696116547,0.9971421084514503,0.4819306108,31.199792831480032
460,1.0,0.0,0.9975325221730806,0.9973259414293194,0.4939657746,29.429724400015534
480,1.0,0.0,0.9975794201467589,0.9974215688506733,0.5038053306,35.76050900318209
500,1.0,0.0,0.9975788752373351,0.9974630586500673,0.4859631922,34.076
