"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9999999975083533,0.9999999973668838,0.33183291060000003,51.199999999999996
1000,1.0,0.0,0.9999999986217916,0.999999998595223,0.3225657428,36.203867196751226
1500,1.0,0.0,0.9999999991340704,0.9999999991255664,0.5232745168,29.56033378250884
2000,1.0,0.0,0.9999999993643366,0.9999999993590647,0.548398022,25.599999999999998
2500,1.0,0.0,0.9999999995583917,0.999999999554186,0.5742394808,22.897336089597847
3000,1.0,0.0,0.9999999995990011,0.9999999995962504,0.6087290708,20.902312471749784
3500,1.0,0.0,0.9999999996444696,0.999999999642549,0.745639756,19.351781018072437
4000,1.0,0.0,0.9999999996979791,0.9999999996972981,0.6403325549999999,18.101933598375613
4500,1.0,0.0,0.999999999726289,0.9999999997258311,0.8203529872,17.066666666666666
5000,1.0,0.0,0.9999999997537085,0.9999999997527855,0.8784545134,16.190861620062098
5500,1.0,0.0,0.999999999780328,0.9999999997795641,0.8576480816000001,15.437380842381495
6000,1.0,0.0,0.9999999998061672,0.9999999998053146,0.7709370955999999,14.78016689125442
6500,1.0,0.0,0.9999999998133309,0.9999999998130062,0.8584929565999999,14.200325023365867
7000,1.0,0.0,0.9999999998208358,0.9999999998205142,0.9208980027999999,13.683775585916127
7500,1.0,0.0,0.9999999998368636,0.9999999998363623,0.9638576111999999,13.219783155054646
8000,1.0,0.0,0.9999999998535077,0.999999999853379,1.0275345254000001,12.799999999999999
8500,1.0,0.0,0.9999999998572955,0.9999999998571554,1.0856442862,12.41782400186025
9000,1.0,0.0,0.9999999998680627,0.9999999998677961,1.1741233812,12.067955732250411
9500,1.0,0.0,0.9999999998756494,0.9999999998753957,1.344271541,11.746085574172763
10000,1.0,0.0,0.9999999998820517,0.9999999998818566,1.2937209204,11.448668044798923
