"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.06,0.9400000000000001,0.27818656025650756,-14.161009594356793,0.08417285860000001,28.275079575484842
120,0.02,0.9800000000000001,0.2709379666375805,-17.153418804477354,0.0753693764,33.4681948522275
140,0.06000000000000001,0.9400000000000001,0.241710961443607,-22.291823738941837,0.0799543514,18.50892024326186
160,0.02,0.9800000000000001,0.2121452761382372,-17.926559814149165,0.08742602340000001,31.376095648200078
180,0.04,0.96,0.1801816989983731,-22.36408612119297,0.0904632538,23.103333333333335
200,0.08,0.9200000000000002,0.19015368461019314,-19.507372732539853,0.0913153202,38.43432268168649
220,0.02,0.9800000000000001,0.21400646743265045,-12.274614380054512,0.0990549012,24.393775333063964
240,0.04,0.96,0.174011986254265,-21.68989031387526,0.1092478888,28.47347190075937
260,0.0,1.0,0.16822844183676902,-19.216812776967167,0.10486207639999998,23.895097702892308
280,0.0,1.0,0.1698945827184613,-15.516468375334014,0.10120257640000001,24.672221547145462
300,0.16,0.8400000000000001,0.16353241241096067,-20.41171280967695,0.1101293512,24.04993558549932
320,0.08,0.9199999999999999,0.15080003127036612,-26.52874319857367,0.1039111,24.07125
340,0.0,1.0,0.13352407607339953,-25.79202381089471,0.117119585,25.50868436319632
360,0.02,0.9800000000000001,0.12789472492826687,-23.8751902355555,0.1181135548,16.67239938907682
380,0.02,0.9800000000000001,0.12060502269864612,-28.526879849442572,0.10804792,20.749506049922957
400,0.12000000000000002,0.8800000000000001,0.14093134818089395,-20.350757923472656,0.1200262396,20.548346679234317
420,0.12000000000000002,0.8800000000000001,0.13046663277525664,-22.736955233844476,0.12238132140000002,20.060770649394776
440,0.04,0.96,0.12793743992411122,-21.499792385686675,0.1181371274,18.695570817223476
460,0.08,0.9199999999999999,0.11578313553941708,-21.187627774446867,0.1355655348,21.055785531483412
480,0.13999999999999999,0.86,0.12280653471438494,-23.46529214592314,0.1321830238,22.486315838749576
500,0.04,0.96,0.10941096754942888,-28.89370614062644,0.13412653160000002,18.873
