"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9944304252825097,0.9940409515702147,300.05982777450004,54.13819354208265
1000,1.0,0.0,0.9855692333377817,0.9842741107321915,300.065316345,35.41931676359667
1500,1.0,0.0,0.9945049100689722,0.994374927995894,300.1037817775,29.620835909879382
2000,1.0,0.0,0.9860755254467154,0.9857556863903706,300.2063858455,29.244743801237163
2500,1.0,0.0,0.9859504222862479,0.9854580096018096,300.3215295575,28.96309375740099
3000,1.0,0.0,0.9501182220686684,0.9469612756429915,300.29130527250004,25.127915950193714
3500,1.0,0.0,0.9946787223557759,0.9945067849141539,300.307784288,20.57705573830092
4000,1.0,0.0,0.9709224784168549,0.9693216288650239,300.2971286545,22.897336089597847
4500,1.0,0.0,0.9975155648113829,0.9974948344041588,300.31807046200004,17.202790471315986
5000,1.0,0.0,0.9975166722555447,0.9974918066802451,300.21592788099997,16.512
5500,1.0,0.0,0.9863222584091293,0.9859388552221189,300.21597821650005,18.61158974207396
6000,1.0,0.0,0.9975123943158283,0.9974955675912871,300.334632154,16.300223311353744
6500,1.0,0.0,0.9861526275137453,0.9859199129555765,300.2779213645,17.120172536873213
7000,1.0,0.0,0.985498777871513,0.9851939266928753,300.1967414155,17.30875913684002
7500,1.0,0.0,0.9946595943345792,0.9946064435976318,300.236680914,16.721849977399824
8000,1.0,0.0,0.9854225374604274,0.9851002347444604,300.2853409165,16.190861620062098
8500,1.0,0.0,0.9944965989526262,0.9944345972345169,300.3091512465,14.234870193007199
9000,1.0,0.0,0.994480522449581,0.9944379784550477,300.33957135,13.881510004318695
9500,1.0,0.0,0.9858292827290208,0.9855045431031638,300.26493549450004,14.857753602253037
10000,1.0,0.0,0.9508292408310618,0.9482258748891791,300.2853617125,14.481546878700495
