"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.0,1.0,0.3399032269337011,-16.302437338350682,0.3245474534,27.94190544683737
120,0.0,1.0,0.32082013621356076,-16.930509071134153,0.3365891974,16.360550240339315
140,0.04,0.96,0.2927614411570135,-15.422012145818735,0.3812524554,16.0653799252572
160,0.0,1.0,0.2805034469923388,-15.186066173580684,0.37567114279999997,26.977891469219752
180,0.0,1.0,0.27475572327905223,-15.438692665526409,0.39995440699999996,32.61999999999999
200,0.0,1.0,0.21906571770501718,-19.643926682325777,0.4005740018,16.41063991744381
220,0.02,0.9800000000000001,0.22561048615056042,-16.74196070881205,0.44103180480000004,19.574116489988416
240,0.0,1.0,0.19365761464681,-22.634855761160082,0.4372737484,28.534093679024284
260,0.08,0.9200000000000002,0.2362055428593826,-15.61482442093716,0.4461217009999999,24.08646927059001
280,0.0,1.0,0.2017791501091545,-22.96294569267139,0.448780077,19.38445787590814
300,0.02,0.9800000000000001,0.17849562494542928,-20.359330026646326,0.4830176446,25.180846722591884
320,0.0,1.0,0.1578332441590408,-29.081025196103305,0.47295715559999996,13.861250000000002
340,0.04,0.96,0.1594732004650103,-21.018110328464978,0.43677872639999993,15.585339264834754
360,0.04,0.96,0.16686943834832954,-18.56321935313777,0.4588632536,17.827340465014842
380,0.0,1.0,0.16649068254628202,-20.311588324154954,0.48901426600000003,23.722733960885435
400,0.0,1.0,0.1479862965958771,-22.87644383078034,0.5244013934,17.47487124416086
420,0.2,0.8,0.16267450102660072,-22.20314666089157,0.5029482962,23.922136217120663
440,0.06000000000000001,0.9400000000000001,0.15076048515242113,-26.328146653582404,0.5076994878,14.092567351105847
460,0.0,1.0,0.1468876983444778,-21.549104581145535,0.5401901536,19.919381974872355
480,0.02,0.9800000000000001,0.13189307056148689,-25.348788546133928,0.5448076856,18.327286379648974
500,0.06000000000000001,0.9399999999999998,0.12967887135154138,-27.336427931434013,0.5764371394,11.103
