"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.27999999999999997,0.72,0.6583888729127481,-0.6472032848905409,0.3523114086,22.463538901962885
120,0.08,0.9200000000000002,0.4862106800976875,-1.5600297356608253,0.3570472132,16.472818520216872
140,0.32000000000000006,0.6799999999999999,0.5786127904912552,-1.228995037652855,0.3882147968,23.26938278081307
160,0.26,0.74,0.47157563266681174,-1.0381110387205705,0.37502240859999997,16.793786053180504
180,0.27999999999999997,0.72,0.4717260431907876,-1.693919586789337,0.3908746956,17.126666666666665
200,0.32,0.68,0.4061955595140727,-1.7843829599207364,0.3708176386,13.99782206273533
220,0.42000000000000004,0.58,0.507100764281384,-0.7748681912016401,0.41377692160000007,13.17755331477116
240,0.4,0.6,0.514788434894499,-0.646278663886513,0.3953213568,22.01003563718151
260,0.52,0.48,0.4432627509327137,-0.8718046767881689,0.4293084872,10.781985064127891
280,0.32,0.6799999999999999,0.4439305083343365,-0.7371431887897851,0.41977492759999996,18.525212983159697
300,0.45999999999999996,0.54,0.46942210346057767,-0.8079453438588896,0.4367082228,23.59679653399305
320,0.42000000000000004,0.58,0.5596470798074292,-0.5473047648657611,0.436437239,21.921249999999997
340,0.42000000000000004,0.58,0.5652531413059636,-0.08195959193086857,0.43101877340000005,28.284504591737146
360,0.5,0.5,0.5838362894272542,-0.0789321663909924,0.4314920002,25.51005564260668
380,0.6200000000000001,0.38,0.5168443979157671,-0.26828363204129496,0.4609963928,16.6016695815432
400,0.5,0.5,0.6175536540687798,0.09313646135272631,0.4808813008,38.65714319501636
420,0.58,0.42000000000000004,0.4751431601845453,-0.26091540571370486,0.45161643920000005,23.958142169009605
440,0.48,0.52,0.5177411606170935,-0.26876646587353126,0.48486511600000004,21.810433283178945
460,0.6599999999999999,0.34,0.5776578278028678,-0.03386732483559365,0.4913238864,26.946317728595773
480,0.6599999999999999,0.33999999999999997,0.434658657658446,-0.4667499934219716,0.5236547999999999,14.977609156392976
500,0.6,0.4,0.48863506333255924,-0.41226316689700937,0.5379001885999999,21.205
