"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.04,0.96,0.2906208846125455,-16.796672863850326,0.3227862694,3.0678852651297115
120,0.16,0.8400000000000001,0.575650396489535,-3.197923800800955,0.3276531326,49.05511458213779
140,0.12,0.8800000000000001,0.20592725767188003,-26.07681533778098,0.3399764344,6.215625758636742
160,0.0,1.0,0.24495529488210446,-19.640590595315338,0.3509752236,19.947482297272508
180,0.06000000000000001,0.9399999999999998,0.2641483527762608,-16.980043147167464,0.35175462620000003,13.455000000000002
200,0.14,0.8600000000000001,0.24143045331517987,-16.598643515553555,0.349820694,0.3715676250697845
220,0.38,0.6199999999999999,0.4017686559949524,-2.6813391444724233,0.3496601778,39.6909534002168
240,0.44000000000000006,0.56,0.3375679845511435,-12.525143228217187,0.3565811172,39.92954461715452
260,0.15999999999999998,0.8400000000000001,0.18092787124495852,-23.087345783893177,0.3649329462,19.496325146826244
280,0.04,0.96,0.14160725394245083,-27.380244392302075,0.3878764652,20.883793443036843
300,0.0,1.0,0.19403891299637616,-18.75876857693727,0.3749147508,30.82120146911862
320,0.08,0.9200000000000002,0.18539565346829967,-20.510885980202225,0.3813422548,22.441250000000004
340,0.0,1.0,0.18996292294466008,-19.145030794670344,0.3538561002,25.82034264136801
360,0.04,0.96,0.1431744405168518,-28.799649656497007,0.3639580604,13.079118429347176
380,0.43999999999999995,0.5599999999999999,0.14126848058294988,-25.03853859724513,0.3933410628,6.81250021728633
400,0.24000000000000005,0.7600000000000001,0.1545020506013856,-24.834689775480268,0.42007196440000005,19.52869968149441
420,0.14,0.8600000000000001,0.16225391513354792,-20.029954920137257,0.4196965002,28.24612371214685
440,0.06000000000000001,0.9399999999999998,0.1314442970549456,-27.710734519153583,0.412615175,14.767347618371355
460,0.13999999999999999,0.86,0.13547022195472186,-23.81856890764508,0.4277298112,21.524942963111826
480,0.8800000000000001,0.12000000000000002,0.4878086596645678,-0.16609285860430814,0.4349005668,25.727807265032652
500,0.12,0.8800000000000001,0.14022910120843474,-24.166846926304206,0.4340060412000001,19.47
