"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.2,0.8,0.9078970268514774,-0.6494324614595887,300.0429113985,70.14499269370552
120,0.35,0.65,0.8839915467505324,-0.16210623419857384,300.0138117045,5.706195463412261
140,0.9,0.1,0.9361812526675601,0.853432914973282,300.097440616,23.546003603887556
160,0.95,0.05,0.9618740687720367,0.943553114106563,300.078841673,36.2243012354966
180,0.9,0.1,0.9231525236616819,0.8980108110074991,300.10397753250004,43.47077690178132
200,0.9,0.1,0.9232352781024376,0.8200013970577538,300.01489940700003,49.67999999999999
220,1.0,0.0,0.9940035872642704,0.9928241944921936,300.0342935385,51.181871790703404
240,1.0,0.0,0.9942809310158033,0.9932515860214421,300.01079671900004,56.52496793453314
260,1.0,0.0,0.9947632093914092,0.9942872694843884,300.01507574100003,66.65640946733423
280,1.0,0.0,0.994101829948,0.9931813724277354,300.08249521799996,53.548973579598794
300,1.0,0.0,0.994780739499951,0.9941034984656852,300.0544230045,56.43624367372443
320,1.0,0.0,0.9851841041527278,0.9820645267887537,300.10901753999997,48.57258486018631
340,1.0,0.0,0.9976568987551131,0.9973728331995947,300.040372574,57.92119595775342
360,1.0,0.0,0.9976977926202962,0.9971792532133724,300.07748155900003,53.18860362479499
380,1.0,0.0,0.9952395044499167,0.9944433139698043,300.065659359,60.47570020917057
400,1.0,0.0,0.9949446317491082,0.9945126625094602,300.01964036649997,52.72188160526898
420,1.0,0.0,0.9870643786538921,0.9855203640131236,300.0604992885,47.973357685480465
440,1.0,0.0,0.9975536467284323,0.9975178848751268,300.03845429800003,44.44325493357692
460,1.0,0.0,0.9749967246082147,0.9721986308222528,300.0246030495,51.220675173384734
480,1.0,0.0,0.9975600146564083,0.9974765688461952,300.0532692675,39.86590857696167
500,1.0,0.0,0.9975627131168887,0.9973786964443091,300.033662465,48.774970630437075
