"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.2,0.8,0.5576841133777777,-1.3881044372677385,0.0846194036,22.295833803650403
120,0.36,0.64,0.6167008876044716,-1.0452241902749428,0.0753091822,32.604749717896425
140,0.42000000000000004,0.5799999999999998,0.5167822912361342,-1.4034973030742037,0.079381722,15.851829998006988
160,0.5,0.5,0.6031000702711948,-0.178168983106551,0.0828723338,24.518927637643536
180,0.4600000000000001,0.5399999999999999,0.5748504015278755,-0.8483055949113323,0.092171129,27.813333333333333
200,0.52,0.48,0.5567754141268809,-0.44399663108138404,0.0974253936,22.833225845245785
220,0.4,0.6,0.43357190839986376,-0.7417416857865431,0.09839245059999999,18.2143003259427
240,0.45999999999999996,0.54,0.49831510927363765,-0.7060542564950604,0.113547282,22.743270479052335
260,0.56,0.44000000000000006,0.5561468151554613,-0.1266607790180044,0.10711985199999999,37.323002703014545
280,0.4800000000000001,0.5199999999999999,0.5351402130041637,-0.5228722249828542,0.101270962,31.011658205308162
300,0.4999999999999999,0.5,0.5559460035409183,-0.2662179542856699,0.11243402760000001,28.41220582777761
320,0.48,0.52,0.5546227166826293,-0.19248992239568247,0.10976691599999999,25.253749999999997
340,0.52,0.48,0.41584734963416387,-0.616680910962309,0.1188507322,15.98188501176916
360,0.5,0.5,0.4035083993758321,-0.6877199626527958,0.11993814120000001,23.665685455011772
380,0.6,0.4,0.5128980948871792,-0.19236073109794866,0.12056538180000001,26.683344006485036
400,0.5800000000000001,0.41999999999999993,0.5513567348191135,-0.05393080590195167,0.123028242,28.604899602166064
420,0.64,0.36,0.4674400616597299,-0.3890482623626827,0.12483784979999998,22.12838515938081
440,0.6799999999999999,0.32,0.5205316190985233,-0.1220754947328915,0.12055525219999999,23.19730394307219
460,0.6799999999999999,0.32,0.5462418498439107,-0.135187439548428,0.1378125684,25.581590888592217
480,0.72,0.28,0.4906236803880025,-0.16410446918301877,0.1370122128,19.994980646193852
500,0.6,0.4,0.44184581231123976,-0.48930779723339,0.13792421679999997,17.368000000000002
