"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,1.0,0.0,0.9999999959016355,0.9999999954352221,6.051759412,64.76344648024839
1000,1.0,0.0,0.9999999982491592,0.9999999981978673,7.487334566,45.79467217919569
1500,1.0,0.0,0.9999999987361088,0.9999999987180588,9.0029715485,37.391193259019346
2000,1.0,0.0,0.9999999991162752,0.9999999991099298,49.1831329185,32.381723240124195
2500,1.0,0.0,0.9999999992013251,0.9999999991956305,51.1489898585,28.96309375740099
3000,1.0,0.0,0.9999999993287152,0.9999999993233694,55.839250808,26.439566310109292
3500,1.0,0.0,0.9999999994398796,0.9999999994363893,55.4131374615,24.47828191916838
4000,1.0,0.0,0.9999999995450788,0.9999999995389837,55.428312555000005,22.897336089597847
4500,1.0,0.0,0.999999999500935,0.9999999994992494,58.411833084,20.50842471874533
5000,1.0,0.0,0.9999999995028597,0.9999999994978077,58.166046871,18.431999999999995
5500,1.0,0.0,0.9999999995712296,0.9999999995702444,59.763732586,18.062395290668498
6000,1.0,0.0,0.999999999605998,0.9999999996039779,60.210188414499996,16.592342008689833
6500,1.0,0.0,0.9999999995123929,0.9999999995104093,58.673806368499996,13.92066488244117
7000,1.0,0.0,0.9999999988046898,0.9999999987997943,60.9253066185,8.43802007920951
7500,1.0,0.0,0.9999999992893136,0.9999999992844697,55.031385075,10.45115623587489
8000,1.0,0.0,0.9999999990034788,0.9999999989978909,55.3799877175,7.893045039780272
8500,1.0,0.0,0.9999999989631602,0.9999999989550481,60.5199402915,7.461035411507222
9000,1.0,0.0,0.9999999991031063,0.9999999991005117,57.607008974500005,7.4416342291193
9500,1.0,0.0,0.9999999991664843,0.9999999991658883,56.401389598,7.243154881098356
10000,1.0,0.0,0.999999999141149,0.9999999991396011,58.5312926455,6.878734767382735
