"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.27999999999999997,0.72,0.46211897557681825,-7.340583108858428,0.32575755279999996,65.9908381519738
120,0.45999999999999996,0.54,0.41127122762950935,-6.975087568516182,0.3192345426,34.15405198020679
140,0.9200000000000002,0.08,0.9358467668791149,0.6503857982998023,0.3503990932,39.27050874565871
160,0.9,0.1,0.8603943711724806,0.5343541823503458,0.3496206812,51.717789975984076
180,0.68,0.31999999999999995,0.5481616454167493,-4.129122339380687,0.3485138718,6.241666666666666
200,0.6,0.4,0.35954039224694234,-3.4647307633565263,0.3546095932,12.58586508747015
220,0.7,0.3,0.5652433513586569,-0.854677469576816,0.3614009388,41.67791316098427
240,0.7,0.3,0.5498436567422965,-1.5365856760728802,0.35572511380000005,3.4049232125458184
260,0.64,0.36,0.4824137547879447,-2.77826355049813,0.37929825379999993,10.904019107297442
280,0.9800000000000001,0.02,0.9732551427216081,0.9643296169229287,0.40101539659999996,49.261592109298064
300,0.68,0.32,0.4504829236465998,-2.6200699843976727,0.4060885184,5.219490556238862
320,0.86,0.13999999999999999,0.8418258428012481,0.724580251293478,0.4198298514,12.25
340,0.8,0.2,0.7244076525363108,0.30753275915600675,0.39569960120000003,33.091560679957276
360,1.0,0.0,0.9954488924240881,0.9949276171515156,0.42018268000000003,29.559420476201648
380,1.0,0.0,0.9976059520160909,0.9972902657531597,0.4540593832,40.15693005670313
400,0.8,0.2,0.7420177232793771,0.43080128879346447,0.5045372483999999,36.74083293829905
420,1.0,0.0,0.9976099714969205,0.9974243439965333,0.4476768346,37.708051432779484
440,1.0,0.0,0.9975889085369047,0.9973873962572,0.4657739782,38.410241058626774
460,0.7,0.3,0.617131958199867,-0.2869578603866286,0.5103970754,2.7065170944608306
480,1.0,0.0,0.9948404469831613,0.9943987861220436,0.5211418232,39.36330016652567
500,0.9199999999999999,0.08,0.9010808963996995,0.8371312764283626,0.5019529894,14.681000000000001
