"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.52,0.4800000000000001,0.6647004003236724,-0.022798168493967853,0.0528859954,7.600395055521784
120,0.8200000000000001,0.18,0.8746241635330296,0.3936139777598358,0.0533463076,3.394584535207021
140,1.0,0.0,0.9999777552657723,0.9999725375955275,0.0523020168,2.2299903907544403
160,0.9800000000000001,0.02,0.9835591344094714,0.9494974672262358,0.0691382646,1.294005409571382
180,1.0,0.0,0.9999949111917447,0.9999944376137228,0.06328664640000001,3.253333333333333
200,0.9800000000000001,0.02,0.9824952507608229,0.9653804695030995,0.054599996799999995,2.9598918899176034
220,1.0,0.0,0.9999950063364944,0.9999945422345945,0.055137919800000004,3.063355260910078
240,0.9800000000000001,0.02,0.9766058381603304,0.9816580587642694,0.06069338639999999,4.018357873559796
260,0.9800000000000001,0.02,0.9799701089022952,0.9864728627563879,0.0637011278,4.171345475613724
280,1.0,0.0,0.9999986476020168,0.9999985119008425,0.0663051484,4.019609078362862
300,1.0,0.0,0.9999986950060211,0.9999985926685226,0.058338237800000005,3.965934946516394
320,0.9199999999999999,0.08,0.9238561487252067,0.8535645753356519,0.0652595678,3.84
340,1.0,0.0,0.9999989675306244,0.9999988943930488,0.09802766560000001,3.686541500552262
360,1.0,0.0,0.9999987217946886,0.9999986698723594,0.07502246,3.5072496346852757
380,0.9800000000000001,0.02,0.9818007749846636,0.9850521994334012,0.08184288040000001,3.560532189671118
400,0.8800000000000001,0.12,0.877343398357007,0.7495423752963852,0.085131708,3.3988233257996803
420,0.9800000000000001,0.02,0.9828092332787604,0.9696143068813562,0.0816223634,3.037593032085014
440,1.0,0.0,0.9999986772559695,0.9999985935086289,0.1005787902,2.9336418570531992
460,1.0,0.0,0.9999992082299645,0.9999991703828766,0.0866457268,3.002607562421877
480,0.96,0.04,0.9631170426179878,0.9383385581040651,0.1390252804,3.0373672810511416
500,1.0,0.0,0.9999989989007302,0.999998971729734,0.1442089534,2.6559999999999997
