"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.5399999999999999,0.4600000000000001,0.9405644779171325,0.874166654887409,0.07335100879999999,17.86394707224582
120,0.52,0.48,0.9726232647853174,0.9586589188894787,0.0761232312,32.1373054253153
140,0.8200000000000001,0.18,0.9638096896694209,0.9533907579072893,0.0838466614,11.80194066971312
160,0.74,0.26,0.974139619732053,0.9655595161376743,0.0841543148,12.879950019312963
180,0.6599999999999999,0.33999999999999997,0.9861707686445416,0.9827371707714153,0.08649344880000001,19.93333333333333
200,0.8200000000000001,0.18,0.9817437452098645,0.9748580956598136,0.08587432140000002,14.815270837888857
220,0.86,0.13999999999999999,0.9899403844536678,0.9894995846309046,0.08812406400000002,30.737574022980112
240,0.9200000000000002,0.08,0.9860704269029895,0.9818870131743997,0.105069584,13.267509185977602
260,0.7799999999999999,0.21999999999999997,0.9881867564440547,0.9884957130222547,0.09736045239999999,19.235616054600385
280,0.8,0.2,0.9944268927170532,0.9939856771149863,0.093716694,26.798284726558798
300,0.9,0.1,0.9925170449298873,0.991918581204963,0.0948880548,24.255203702848313
320,0.8200000000000001,0.18,0.9962326919723816,0.9958882314559874,0.09578907560000001,19.68
340,0.8400000000000001,0.16,0.9885372184881644,0.9865908726818278,0.10435689159999999,20.48213353431832
360,0.8,0.2,0.9957511485668178,0.9953121034939407,0.1149395836,26.759277622702918
380,0.9,0.1,0.9902059537989875,0.9893297993631156,0.11045466560000002,24.3605097010456
400,1.0,0.0,0.9976141569447755,0.997479433590603,0.11309327579999999,31.696263581059515
420,0.96,0.04,0.9953179832040504,0.9943490346385856,0.1095315388,26.428368686481036
440,0.78,0.22000000000000003,0.9941268823065302,0.9935238646482037,0.1117772244,23.22395403261664
460,0.78,0.22000000000000003,0.990710871037221,0.9888919352719278,0.12882590860000004,16.208867976726708
480,0.9199999999999999,0.08,0.9927864833901255,0.9926068232218922,0.1202532476,23.70493698578421
500,1.0,0.0,0.9975386791467606,0.9973396599116743,0.1279235696,31.964
