"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
1000,0.8800000000000001,0.12,0.9928827273919951,0.9931994980157274,0.1527102494,18.650648460576377
2000,0.9800000000000001,0.02,0.999354332794287,0.9993266549540264,0.3067688992,23.875999999999998
3000,1.0,0.0,0.9999999899272168,0.9999999898297552,0.4483798286,20.902312471749784
4000,0.86,0.13999999999999999,0.9887857772009353,0.9895101674518892,0.57598543,16.137590960239386
5000,1.0,0.0,0.9999999931444574,0.9999999930909482,0.712878887,15.86957420978899
6000,1.0,0.0,0.9999999937171358,0.9999999937035519,0.8097140467999999,14.486872954506092
7000,1.0,0.0,0.9999999893486317,0.9999999893001986,0.883636673,13.683775585916127
8000,0.8400000000000001,0.15999999999999998,0.987054196968416,0.9875390245286972,1.0072394709999999,6.719500000000001
9000,1.0,0.0,0.9999999790788436,0.9999999798164048,1.0766403246,8.790751503711158
10000,0.9199999999999999,0.08,0.9999244800212933,0.9999242636776051,1.2009070696,8.049844718999243
11000,0.9,0.1,0.9793291243182376,0.9800319484775037,1.2749547236,4.522839996767919
12000,0.8800000000000001,0.12000000000000002,0.9893625638513154,0.9903119875351141,1.3483914706,2.984703251581302
13000,0.8,0.2,0.9921221287008738,0.9925287644590692,1.4548951668,7.295520227140448
14000,0.9400000000000001,0.06000000000000001,0.9974405228666967,0.9974964463621806,1.5598772732,5.87432383950941
15000,0.96,0.04,0.9975308209683174,0.9975879993536123,1.6623527659999997,7.692580745974223
16000,0.9400000000000001,0.06000000000000001,0.9991785802329988,0.9991903646529373,1.7779227663999997,7.167587887497438
17000,1.0,0.0,0.999999998517333,0.9999999985151525,1.8933716576,8.780727559296453
18000,0.9800000000000001,0.02,0.999337393720575,0.999334188349027,2.0169590238,6.351666666666667
19000,0.9800000000000001,0.02,0.9954139604896695,0.995379085022922,2.1654954958,7.682806504752915
20000,0.9199999999999999,0.08,0.9639296295345222,0.97056860933734,2.5003985518,6.30621410990778
