"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.3,0.7,0.5963859976279065,-1.7688548308241987,0.07419736299999999,28.228122147957343
120,0.24000000000000005,0.76,0.5300245522991892,-1.7979345063827654,0.0794822312,16.478942244573833
140,0.36,0.64,0.4735088108213176,-2.146524016837002,0.08281660539999999,14.305955303399248
160,0.28,0.72,0.4337291749188973,-2.7023103213025217,0.08469552820000001,18.892125426351583
180,0.32,0.68,0.4962503247184317,-2.024287383471438,0.0825980358,12.674999999999997
200,0.45999999999999996,0.5399999999999999,0.43982198079168394,-1.602269317317941,0.089930583,10.44974652802641
220,0.4,0.6,0.3752712259471738,-2.199721036141392,0.09212354219999999,12.381563365085864
240,0.56,0.44000000000000006,0.4712311389635685,-0.958568446343256,0.10263663679999999,6.79685604403487
260,0.5199999999999999,0.48,0.3722050055751723,-1.8730150589962196,0.0943354536,2.4101723525986207
280,0.5199999999999999,0.48,0.3790229299925777,-1.5898018290649023,0.11463113259999999,8.04322707535441
300,0.7,0.3,0.45119121959455344,-0.8604983138967516,0.09958698399999999,3.9233321297081134
320,0.5599999999999999,0.44000000000000006,0.35797186081580656,-1.5544662661762392,0.09659531900000001,3.21375
340,0.6599999999999999,0.33999999999999997,0.4276499187781301,-0.8730436408145155,0.0977700054,5.372164094554776
360,0.6,0.4,0.3964823056897161,-1.289793347081744,0.109354923,1.3930003589374986
380,0.7999999999999999,0.19999999999999998,0.4735273808873221,-0.43027927845271663,0.1048847042,2.0475354247947632
400,0.6799999999999999,0.32,0.4100525051322471,-1.0974850070604982,0.11204528379999998,1.0654863912786499
420,0.7600000000000001,0.24000000000000005,0.46939509198006996,-0.522761793137172,0.1093705862,0.43643578047198484
440,0.8400000000000001,0.16,0.44219662300942436,-0.5821557286337169,0.110884434,2.2428715360610214
460,0.8,0.2,0.47143843474735575,-0.3469818529725248,0.12620467340000002,3.66672597119366
480,0.8,0.2,0.430440448265857,-0.7996424510979941,0.11727392920000002,2.7822120995112263
500,0.82,0.18,0.47386053083269764,-0.3730076161568289,0.12441649799999999,1.8400000000000003
