"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.78,0.22000000000000003,0.8092236720790161,0.47208913329352764,0.08057252880000002,45.7946721791957
120,1.0,0.0,0.9978358487000742,0.9971924588774181,0.08110964979999999,40.310436200401845
140,0.9800000000000001,0.02,0.9826575071999504,0.9721785093513683,0.08871577920000001,37.70195618267042
160,1.0,0.0,0.9976591868292098,0.9972491834835322,0.0948036944,49.638896039295645
180,1.0,0.0,0.9976477660652711,0.9973806972894609,0.1002263762,51.81999999999999
200,1.0,0.0,0.9976576859677785,0.9973813573263387,0.09726968080000001,49.192391281579305
220,1.0,0.0,0.9975674116579303,0.9971231707999915,0.0938785488,48.0367874181293
240,1.0,0.0,0.9976073380892837,0.9973265308842961,0.10470819360000001,39.56004044487317
260,1.0,0.0,0.9976404366344012,0.9974134373665382,0.1039590194,41.915920327759444
280,1.0,0.0,0.997562401990247,0.9973817231071385,0.1186095774,50.004578361814595
300,1.0,0.0,0.9975731218596058,0.9973605788493523,0.11190013159999998,41.347970204110375
320,1.0,0.0,0.9976443348105937,0.9974234361154053,0.116832538,35.480000000000004
340,1.0,0.0,0.9975724558854171,0.9973905958471828,0.1175360308,37.66578256814252
360,1.0,0.0,0.9975803626552644,0.9973942053900478,0.11236839359999999,36.533850361304964
380,1.0,0.0,0.9974771450467207,0.9973447691231219,0.11259846899999999,35.54337964856613
400,1.0,0.0,0.9975683564976994,0.9973958687939289,0.120384318,35.969389486061615
420,1.0,0.0,0.9975916578781229,0.997400531610144,0.11677238320000001,36.56022533013816
440,1.0,0.0,0.9975195781581794,0.997392900666793,0.1300079178,30.513286524814966
460,1.0,0.0,0.997543385303248,0.9973694064289162,0.12589103699999998,31.760915549173625
480,1.0,0.0,0.9975395260631592,0.9973523535265583,0.1326035488,31.059529938490705
500,1.0,0.0,0.9975385195139417,0.997326115493624,0.129234133,32.726000000000006
