"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.32,0.68,0.5429101891166274,-2.73897406132327,0.08705659019999999,40.28500068263621
120,0.58,0.42000000000000004,0.6086416185018665,-1.1466158385807956,0.10346645839999999,37.37921347487129
140,0.9199999999999999,0.08,0.8829171316498516,0.8718490491578696,0.0948000534,83.37140345637536
160,1.0,0.0,0.9999984274564528,0.9999982373486862,0.0974752528,81.21121381927497
180,0.9800000000000001,0.02,0.9812773241605397,0.9565376153402572,0.10275144760000002,61.620000000000005
200,0.6599999999999999,0.33999999999999997,0.5697647370847092,-0.582368084015449,0.091661085,15.490417118334808
220,1.0,0.0,0.9999990500889304,0.9999989699681116,0.1008152076,77.1869042119075
240,0.9800000000000001,0.02,0.9786677538668981,0.9855979848379167,0.11230386760000002,30.934427423180153
260,0.9,0.1,0.867714318512142,0.6671512733713817,0.1234328192,51.25984513317343
280,0.8800000000000001,0.12,0.868419262206011,0.7510829059623555,0.12043771160000001,30.478472027692867
300,0.9400000000000001,0.06,0.8973891437411504,0.7775330646051134,0.127244851,52.98757615391239
320,0.8600000000000001,0.14,0.8619554588353762,0.7989051103817245,0.1280814382,33.25
340,1.0,0.0,0.9999981980156347,0.9999979937397672,0.1343909466,38.90513961207817
360,1.0,0.0,0.9999994970307811,0.9999994772647034,0.129920682,57.93325858261384
380,0.8,0.2,0.733403640064042,0.4123684757703634,0.1437075688,28.481963360030242
400,0.82,0.18,0.708731662504815,0.04465201894871242,0.1447078386,36.94878726020653
420,1.0,0.0,0.9999994447425232,0.9999994089116886,0.1358263636,51.962044022994505
440,0.8,0.2,0.7392542789900458,0.41028308413848713,0.1381055652,8.935242022463632
460,1.0,0.0,0.9999996176325314,0.9999995990372048,0.1504602478,52.316266486920064
480,0.8200000000000001,0.18,0.7474976257551923,-0.5015552823992483,0.1472504624,24.119309000605032
500,0.8,0.2,0.7505723101452505,0.4999747421532583,0.1540681106,29.024000000000008
