"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.42000000000000004,0.5800000000000001,0.7628505862997511,-1.635777656392713,0.32319882440000003,17.702950177865837
120,0.5799999999999998,0.42000000000000004,0.7858382382390732,0.1665552295458174,0.33073895239999995,17.172964338362398
140,0.8800000000000001,0.12,0.895318485300165,0.8039721932032331,0.37276279479999996,31.115925240484625
160,0.9800000000000001,0.02,0.9444940149131462,0.9347840696938515,0.33995259959999996,41.79708183593682
180,0.9800000000000001,0.02,0.9469489663626968,0.9268048027110198,0.35946402320000004,56.37833333333333
200,0.96,0.04,0.942065220679855,0.9207780179793834,0.3600335882,8.974543999557861
220,1.0,0.0,0.963369198848287,0.9556898756392957,0.3818662894,59.09923865068746
240,1.0,0.0,0.9622435996647793,0.9582769044796631,0.3808855496,53.449644545902586
260,1.0,0.0,0.9628605183429535,0.9562220288618601,0.3598940258,51.215469117475415
280,1.0,0.0,0.9626157100612481,0.9560708658998971,0.36170479340000006,56.71016292139732
300,1.0,0.0,0.9647652967643754,0.9597837009553745,0.362091352,54.313427452764074
320,1.0,0.0,0.963695497354655,0.9563690800286373,0.37272337499999997,55.1675
340,1.0,0.0,0.9641483631020125,0.9586551739105852,0.350862454,52.215494714072136
360,1.0,0.0,0.9618443280811426,0.9576620332952375,0.3864815166,51.933457544246
380,1.0,0.0,0.963551532926798,0.9580884998596734,0.3855976806,49.581328404105804
400,1.0,0.0,0.9626513522874356,0.958562247923863,0.39885999960000007,50.42556896059776
420,1.0,0.0,0.9615985806415598,0.9582015938309663,0.3780008786,45.90540647949454
440,1.0,0.0,0.9614323822936803,0.9569521430600918,0.3830279014,46.99796591343076
460,1.0,0.0,0.962665464175417,0.9591218432427834,0.4133337534,43.88394358245195
480,1.0,0.0,0.962829605300821,0.9583543843444996,0.43789749260000005,46.01672668036049
500,1.0,0.0,0.961653631189981,0.9576130668217736,0.4294503546,48.135999999999996
