"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.5,0.5,0.9143686635558332,0.795100116168872,0.0606966894,2.8375702634472333
120,0.76,0.24,0.9749071390884783,0.9716300250625494,0.0665626466,1.6289106789508137
140,0.6799999999999999,0.32,0.9630224661391755,0.9346611401330088,0.0737759814,1.6346963457649077
160,0.86,0.13999999999999999,0.9869959087944444,0.9834812691300752,0.06985413700000001,1.3187541469129112
180,0.6599999999999999,0.34,0.9879036034799336,0.9848089276323388,0.0694107138,1.5833333333333333
200,0.7799999999999999,0.21999999999999997,0.983951040541531,0.9812008317193512,0.0763925416,0.8980868554878197
220,0.8,0.2,0.984009267771361,0.9817267397276292,0.08209170939999999,1.3145894623590495
240,0.8400000000000001,0.16,0.9940817619725012,0.9924164714628783,0.0692373356,1.0219099764656376
260,0.8200000000000001,0.18000000000000002,0.9880482792101846,0.9867342333449235,0.07879864859999999,1.2813574532802794
280,0.7,0.3,0.9909863935491373,0.9897500064858326,0.075211108,2.1648160594906374
300,0.8,0.2,0.9996252395189431,0.999577671959867,0.07648838300000001,2.5923168530614973
320,1.0,0.0,0.9999940949404573,0.9999937292804448,0.086376371,1.8199999999999998
340,0.9200000000000002,0.08,0.9901199464543751,0.9886496175390895,0.0962277018,2.0397246065555605
360,0.74,0.26,0.9917111524298672,0.9904360388520657,0.07665669800000001,1.1195857368787003
380,0.9,0.1,0.9951372779109121,0.9945767691638607,0.0835274644,1.126431253304458
400,0.76,0.24,0.9967478294128043,0.996460748551266,0.0907866938,1.1895881640298882
420,0.8200000000000001,0.18,0.997250398526296,0.9968018552585443,0.14146797680000003,1.4576955067764295
440,0.9800000000000001,0.02,0.9963255221121894,0.9967541172970374,0.09867529459999999,2.494448381360642
460,0.8,0.2,0.9965158046894086,0.9962335294908673,0.09747549359999999,1.067593799972223
480,0.9,0.1,0.9918478206564831,0.9913621383205452,0.1483314234,1.19208500815448
500,0.8400000000000001,0.15999999999999998,0.9907076082883561,0.9896997208848136,0.150157378,0.9400000000000001
