"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
100,0.62,0.38,0.4423361609444859,-4.303976260107947,0.0709434346,20.585241800863063
120,1.0,0.0,0.9979316958851753,0.9972941211359421,0.0703498564,64.40525030357904
140,0.6799999999999999,0.32,0.5511285969245343,-2.002457267895638,0.0728915068,13.907202784374515
160,0.8,0.2,0.7750744163299202,0.4270304778744577,0.071087276,45.69147243332174
180,0.7,0.29999999999999993,0.5652629105974352,-0.9082121467801307,0.077156529,19.53333333333333
200,0.7,0.3,0.5779376109907008,-0.9192774009271005,0.0805044458,8.925528695825253
220,0.76,0.24,0.7340375945265872,0.41026965998935927,0.0818046892,36.52960695231896
240,0.6399999999999999,0.36,0.601722629570201,-0.1507705810277079,0.08246739280000001,16.056110986163496
260,0.7200000000000001,0.28,0.6361701797992769,-0.3938657435840394,0.088551342,15.725750562985246
280,1.0,0.0,0.9975665022577772,0.9972912559422614,0.10180108759999999,47.209025771410644
300,1.0,0.0,0.9975582839129353,0.9972751669501776,0.094017555,44.4102090365117
320,0.7,0.3,0.6065092921498086,-0.5050691993682671,0.0970936104,11.946250000000001
340,0.9800000000000001,0.02,0.9724277902984235,0.9595598471806579,0.0966179084,28.323310291742963
360,1.0,0.0,0.997638161321954,0.9973505782499121,0.09426756680000001,42.3509821478663
380,0.9800000000000001,0.02,0.9740962598309671,0.966635553058134,0.0925322206,41.25124310726571
400,0.7799999999999999,0.21999999999999997,0.7126743809165441,0.29908597602445475,0.10565686700000002,19.1340336834657
420,0.9800000000000001,0.02,0.9747212320255393,0.9613824685124861,0.10494142640000001,36.92683138573464
440,0.9,0.1,0.8460686834375173,0.7625256868117501,0.1082534566,32.9203226124698
460,0.7,0.3,0.6100344184720162,-0.22311806676053836,0.1011386322,26.658567837197005
480,1.0,0.0,0.9975376069210886,0.9974020056259543,0.1092285046,32.169965288552405
500,1.0,0.0,0.9945690102281184,0.9941355953590321,0.11557195980000001,36.864
