"nrange","accuracy","false_detection","train_r2","test_r2","time","gamma"
500,0.8,0.2,0.995798651785098,0.9955722842354998,0.14359075140000002,18.183
1000,0.9200000000000002,0.08,0.9921841160848534,0.9916090078844688,0.2135259928,17.001675446849344
1500,0.8,0.2,0.9983894524719379,0.998361265419455,0.2548709244,14.153164498914483
2000,0.9800000000000001,0.02,0.9994893457070825,0.9995267900458715,0.3269906704,17.2805
2500,0.9,0.1,0.9984454900030538,0.9984322340200625,0.346015883,14.444999134648643
3000,0.9,0.1,0.9972195769876567,0.9971402746425765,0.4901331934,6.622603767904787
3500,1.0,0.0,0.9999999996585783,0.9999999996556612,0.0645844528,19.351781018072437
4000,0.9199999999999999,0.08,0.9991164608899886,0.9991220278612148,0.5079715308000001,10.800348975843326
4500,0.96,0.04,0.9984981174155386,0.998518943350003,0.0726229806,12.347666666666665
5000,1.0,0.0,0.9999999997558,0.9999999997545304,0.0778466136,16.190861620062098
5500,0.9199999999999999,0.08,0.99982325667977,0.9998194048367897,0.7790151848,10.07771518116717
6000,0.9199999999999999,0.08,0.9992943554953486,0.9992834818793043,1.0235314262,10.963304261641804
6500,0.9,0.1,0.9999943778581981,0.9999943652774128,1.0971178933999999,9.85147548496007
7000,1.0,0.0,0.9999999998098389,0.9999999998093619,0.1214595002,13.410367335439716
7500,1.0,0.0,0.9999999998400411,0.9999999998396749,1.2785143957999998,13.219783155054646
8000,0.96,0.04,0.999881746832173,0.9998773091041728,1.3387433,9.742
8500,1.0,0.0,0.9999999998540259,0.999999999853781,1.2121368680000002,11.928872181787003
9000,1.0,0.0,0.9999999998695775,0.9999999998693291,0.1406175438,12.067955732250411
9500,1.0,0.0,0.9999999998814608,0.9999999998813338,0.1388902108,11.746085574172763
10000,1.0,0.0,0.9999999998762684,0.9999999998760138,0.15745731340000002,11.448668044798923
